Region_name,year,gvaperhead_pounds_cp,gvaper16to64_pounds_cp,UK_gvaper16plus_employed_pounds_cp.x,perhourworked_pounds_cp,perfilledjob_pounds_cp,UK_gvaperhead_pounds_cp,UK_gvaper16to64_pounds_cp,UK_gvaper16plus_employed_pounds_cp.y,UK_perhourworked_pounds_cp,UK_perfilledjob_pounds_cp
Hampshire and Isle of Wight,2016,24553.812046820498,39842.4092409241,49440.974710760725,31.698971333490285,48784.504209253384,24498.521343339264,39165.73502368687,51047.224797145434,30.285629115458256,48909.39436814167
Hampshire and Isle of Wight,2017,25719.991277585774,41888.59591298616,50482.62164846078,34.01443658440672,52545.62443667155,25586.866310837133,41031.150763279955,52876.237949270304,31.52572569382225,50887.3379283595
Hampshire and Isle of Wight,2018,26249.58372438013,42856.0836971744,52148.155573376105,35.78517881253271,53630.6318194189,26231.350325760013,42181.43868044596,54089.919984083856,32.205079431598854,51836.27953578208
Hampshire and Isle of Wight,2019,28079.30786885279,45965.21595779756,56459.45125037967,37.35480595874058,56844.36072137752,27185.85308998597,43859.667799808856,55687.74787339602,33.11003177899806,53419.47755093092
Hampshire and Isle of Wight,2020,26927.00222658058,44143.66916549963,54634.991843393145,40.281162120713084,55397.555461134565,25710.957804416477,41513.91359839109,53079.17924816957,35.417550106745225,51079.95116066004
Hampshire and Isle of Wight,2021,28299.728342590068,46764.07462440152,57384.52188006483,39.8728880763513,59368.047309993424,27713.928444584104,44915.55127960298,57752.953572727354,35.479895695870844,55348.990445709984
Hampshire and Isle of Wight,2022,31094.0991553521,51607.33371701061,64558.26391031574,42.582046458935224,65295.974784539925,30266.828740676687,49282.05980546603,62603.08008653373,37.61140573936473,60029.40492394721
"Herefordshire, Worcestershire and Warwickshire",1998,11772.552721806558,NA,NA,NA,NA,13607.332631346044,NA,NA,NA,NA
"Herefordshire, Worcestershire and Warwickshire",1999,12442.294537119678,NA,NA,NA,NA,14075.574087142402,NA,NA,NA,NA
"Herefordshire, Worcestershire and Warwickshire",2000,12913.213357871897,NA,NA,NA,NA,14827.107228170195,NA,NA,NA,NA
"Herefordshire, Worcestershire and Warwickshire",2001,13058.004056204842,NA,NA,NA,NA,15462.70283350117,NA,NA,NA,NA
"Herefordshire, Worcestershire and Warwickshire",2002,13483.980712324135,NA,NA,NA,29074.882147801552,16085.79314272791,NA,NA,NA,32821.521292139805
"Herefordshire, Worcestershire and Warwickshire",2003,14367.010642379691,NA,NA,NA,30136.619567961585,16975.748910963528,NA,NA,NA,34503.31916247595
"Herefordshire, Worcestershire and Warwickshire",2004,15064.38355062614,NA,NA,19.33231497620377,31162.755100343074,17767.73198574741,NA,NA,22.561479590899523,35976.39325091452
"Herefordshire, Worcestershire and Warwickshire",2005,15638.732729719104,NA,NA,19.80321707202148,32196.617652622626,18747.154185116528,NA,NA,23.473453004197914,37861.87642803951
"Herefordshire, Worcestershire and Warwickshire",2006,16502.596955927034,NA,NA,20.909161173453292,33273.04218888811,19595.190402967157,NA,NA,24.54228814223982,39471.71336164966
"Herefordshire, Worcestershire and Warwickshire",2007,16518.30555524991,NA,NA,21.240682311879965,33080.70672490457,20432.22276265583,NA,NA,25.555995521379348,41102.917767984785
"Herefordshire, Worcestershire and Warwickshire",2008,17116.69195336846,NA,NA,21.706138535546078,34220.17060960965,20962.55142762884,NA,NA,26.557821340275854,42141.09996457308
"Herefordshire, Worcestershire and Warwickshire",2009,16796.00619835032,NA,NA,21.62080502413049,34178.154003317715,20604.802217573437,NA,NA,26.807527509641222,42346.46273439319
"Herefordshire, Worcestershire and Warwickshire",2010,17409.812169519122,NA,NA,22.6085875635042,36468.769215543434,21141.849922982125,NA,NA,27.849343275007108,43734.212343589374
"Herefordshire, Worcestershire and Warwickshire",2011,18312.216112837676,NA,NA,23.568790412991827,37781.11898681814,21479.1006641448,NA,NA,28.15774528288979,44541.19172561712
"Herefordshire, Worcestershire and Warwickshire",2012,19310.08896959458,31333.333333333332,40000,24.53650998206431,39507.38097366436,21935.828525679986,34514.51911228328,47438.515270206975,28.388649775848908,45337.79701816649
"Herefordshire, Worcestershire and Warwickshire",2013,20513.09807317601,33581.67977037314,41803.63523380456,26.478792908535077,42159.53849962242,22662.087606781082,35868.7434924426,48654.34817531929,29.00897604873566,46617.10133970939
"Herefordshire, Worcestershire and Warwickshire",2014,21426.047639836,35389.90252436891,43208.72749465975,26.30755936807665,43128.5770417503,23422.750928047484,37241.41917804175,49676.04016275102,29.392842214708704,47381.64954804678
"Herefordshire, Worcestershire and Warwickshire",2015,22162.660542041373,36837.5,45443.33076329992,26.656752537675803,44408.27889664941,23847.432192466098,38006.59434267083,49825.303969168264,29.943344126859305,47824.88088526348
"Herefordshire, Worcestershire and Warwickshire",2016,22125.39863903366,37059.33791380387,45851.622874806795,26.174845675082764,43236.704414615306,24498.521343339264,39165.73502368687,51047.224797145434,30.285629115458256,48909.39436814167
"Herefordshire, Worcestershire and Warwickshire",2017,24075.7052026972,40411.23120884582,49023.36096458176,28.18966408819451,45399.603606621444,25586.866310837133,41031.150763279955,52876.237949270304,31.52572569382225,50887.3379283595
"Herefordshire, Worcestershire and Warwickshire",2018,24599.74762701744,41868.5857321652,49297.08222811671,29.102006704849018,46683.53356377627,26231.350325760013,42181.43868044596,54089.919984083856,32.205079431598854,51836.27953578208
"Herefordshire, Worcestershire and Warwickshire",2019,24863.783608444905,42535.933008373955,50300.029559562514,29.71013941890386,47223.12799628132,27185.85308998597,43859.667799808856,55687.74787339602,33.11003177899806,53419.47755093092
"Herefordshire, Worcestershire and Warwickshire",2020,23510.53632183674,40316.787228735346,48691.06793191746,31.852678247404196,45544.13875985702,25710.957804416477,41513.91359839109,53079.17924816957,35.417550106745225,51079.95116066004
"Herefordshire, Worcestershire and Warwickshire",2021,24049.631379357677,42026.874293607936,50076.31303306898,30.627153576408666,48229.61597604228,27713.928444584104,44915.55127960298,57752.953572727354,35.479895695870844,55348.990445709984
"Herefordshire, Worcestershire and Warwickshire",2022,25758.0899569489,45260.657582197775,54213.836477987425,32.406018634395195,50737.93110213875,30266.828740676687,49282.05980546603,62603.08008653373,37.61140573936473,60029.40492394721
Highlands and Islands,1998,11083.438824371182,NA,NA,NA,NA,13607.332631346044,NA,NA,NA,NA
Highlands and Islands,1999,11630.842966404378,NA,NA,NA,NA,14075.574087142402,NA,NA,NA,NA
Highlands and Islands,2000,12030.59821303119,NA,NA,NA,NA,14827.107228170195,NA,NA,NA,NA
Highlands and Islands,2001,12666.082303007935,NA,NA,NA,NA,15462.70283350117,NA,NA,NA,NA
Highlands and Islands,2002,12863.777837587904,NA,NA,NA,25949.076329820553,16085.79314272791,NA,NA,NA,32821.521292139805
Highlands and Islands,2003,14042.693988385226,NA,NA,NA,26997.85912329344,16975.748910963528,NA,NA,NA,34503.31916247595
Highlands and Islands,2004,15109.48674277505,NA,NA,20.611079910152082,29740.652969396786,17767.73198574741,NA,NA,22.561479590899523,35976.39325091452
Highlands and Islands,2005,15919.568985543503,NA,NA,21.733104281600237,31234.6609634668,18747.154185116528,NA,NA,23.473453004197914,37861.87642803951
Highlands and Islands,2006,16253.442915736923,NA,NA,20.26498522305458,30921.837520182453,19595.190402967157,NA,NA,24.54228814223982,39471.71336164966
Highlands and Islands,2007,16704.851692869495,NA,NA,20.78518839829109,31737.560560702463,20432.22276265583,NA,NA,25.555995521379348,41102.917767984785
Highlands and Islands,2008,17685.208931932484,NA,NA,22.582683956511982,33413.13283537349,20962.55142762884,NA,NA,26.557821340275854,42141.09996457308
Highlands and Islands,2009,17593.976182392616,NA,NA,22.967866362790726,35473.23811018678,20604.802217573437,NA,NA,26.807527509641222,42346.46273439319
Highlands and Islands,2010,17937.412532541657,NA,NA,24.827886567932456,36213.86317374755,21141.849922982125,NA,NA,27.849343275007108,43734.212343589374
Highlands and Islands,2011,18882.02321767318,NA,NA,26.001630327872334,38596.19946256794,21479.1006641448,NA,NA,28.15774528288979,44541.19172561712
Highlands and Islands,2012,19148.95899256653,32247.1098265896,40499.09255898366,27.116851525862742,39923.962875992394,21935.828525679986,34514.51911228328,47438.515270206975,28.388649775848908,45337.79701816649
Highlands and Islands,2013,19761.154299629172,33267.29106628242,41449.730700179534,25.985339597577553,39179.00158243287,22662.087606781082,35868.7434924426,48654.34817531929,29.00897604873566,46617.10133970939
Highlands and Islands,2014,20454.190445010776,34496.57163478889,41398.8739714162,26.453281694667794,41042.13269674162,23422.750928047484,37241.41917804175,49676.04016275102,29.392842214708704,47381.64954804678
Highlands and Islands,2015,20529.668434220526,34844.20289855073,41758.57577073382,28.172588187114545,41745.34342132107,23847.432192466098,38006.59434267083,49825.303969168264,29.943344126859305,47824.88088526348
Highlands and Islands,2016,20623.872131992783,35200,42493.415276558386,27.737424791462704,40873.200185787275,24498.521343339264,39165.73502368687,51047.224797145434,30.285629115458256,48909.39436814167
Highlands and Islands,2017,22294.919961492917,37913.7993480623,44927.03862660944,28.307055599048525,44547.33473483527,25586.866310837133,41031.150763279955,52876.237949270304,31.52572569382225,50887.3379283595
Highlands and Islands,2018,22541.092752974764,38599.0514410799,45920.13888888889,29.492146135557675,44776.8142439363,26231.350325760013,42181.43868044596,54089.919984083856,32.205079431598854,51836.27953578208
Highlands and Islands,2019,23395.91130727823,40098.57612267251,47814.54070526774,31.135974733702227,46267.003113112565,27185.85308998597,43859.667799808856,55687.74787339602,33.11003177899806,53419.47755093092
Highlands and Islands,2020,21703.857419790093,37102.1897810219,44568.1718544498,33.575304513413975,42355.50963269116,25710.957804416477,41513.91359839109,53079.17924816957,35.417550106745225,51079.95116066004
Highlands and Islands,2021,23036.631500595264,39744.61875228019,50599.163957268924,33.8503414198756,46560.33097411701,27713.928444584104,44915.55127960298,57752.953572727354,35.479895695870844,55348.990445709984
Highlands and Islands,2022,NA,43983.05084745763,54807.16253443526,34.40432415980761,49336.639801611906,30266.828740676687,49282.05980546603,62603.08008653373,37.61140573936473,60029.40492394721
Inner London - East,1998,21153.156602919626,NA,NA,NA,NA,13607.332631346044,NA,NA,NA,NA
Inner London - East,1999,21638.425612611703,NA,NA,NA,NA,14075.574087142402,NA,NA,NA,NA
Inner London - East,2000,23352.32665432706,NA,NA,NA,NA,14827.107228170195,NA,NA,NA,NA
Inner London - East,2001,23827.26332954382,NA,NA,NA,NA,15462.70283350117,NA,NA,NA,NA
Inner London - East,2002,24532.495574574466,NA,NA,NA,47997.19908570756,16085.79314272791,NA,NA,NA,32821.521292139805
Inner London - East,2003,25915.67928125465,NA,NA,NA,50000.15537649278,16975.748910963528,NA,NA,NA,34503.31916247595
Inner London - East,2004,27307.390857581562,NA,NA,30.058175920244558,51257.37470157484,17767.73198574741,NA,NA,22.561479590899523,35976.39325091452
Inner London - East,2005,29539.861677669942,NA,NA,31.79576242992354,54698.65500890197,18747.154185116528,NA,NA,23.473453004197914,37861.87642803951
Inner London - East,2006,30751.180185071342,NA,NA,33.47024337632858,57154.52212082015,19595.190402967157,NA,NA,24.54228814223982,39471.71336164966
Inner London - East,2007,33091.643144683025,NA,NA,35.14918349086694,60690.23718658222,20432.22276265583,NA,NA,25.555995521379348,41102.917767984785
Inner London - East,2008,33957.04499775213,NA,NA,35.44827740362802,60851.24834054216,20962.55142762884,NA,NA,26.557821340275854,42141.09996457308
Inner London - East,2009,34018.74141699434,NA,NA,36.412385158343675,62416.825614720634,20604.802217573437,NA,NA,26.807527509641222,42346.46273439319
Inner London - East,2010,35014.38042068395,NA,NA,39.934961666473875,67095.81760658462,21141.849922982125,NA,NA,27.849343275007108,43734.212343589374
Inner London - East,2011,36749.83629402293,NA,NA,39.80383392894897,69823.08462698475,21479.1006641448,NA,NA,28.15774528288979,44541.19172561712
Inner London - East,2012,36571.38295134047,50575.5076142132,75998.28375286041,38.835118985489935,67798.87363382807,21935.828525679986,34514.51911228328,47438.515270206975,28.388649775848908,45337.79701816649
Inner London - East,2013,37143.131416333425,51409.76857338906,75127.62078395624,38.75977355567238,67164.93324662159,22662.087606781082,35868.7434924426,48654.34817531929,29.00897604873566,46617.10133970939
Inner London - East,2014,38567.56407460719,53051.4997861812,74355.68113708365,38.67875593186202,66453.87753477848,23422.750928047484,37241.41917804175,49676.04016275102,29.392842214708704,47381.64954804678
Inner London - East,2015,39182.64682349456,53743.706545192996,72881.41103795823,39.72760704598978,67134.66615354437,23847.432192466098,38006.59434267083,49825.303969168264,29.943344126859305,47824.88088526348
Inner London - East,2016,40599.345027141,55374.477849032184,74409.04419321685,39.95025420832336,69470.63699377849,24498.521343339264,39165.73502368687,51047.224797145434,30.285629115458256,48909.39436814167
Inner London - East,2017,42739.43281502713,58136.46454025003,77103.8971100953,41.430553559755054,72199.09125402736,25586.866310837133,41031.150763279955,52876.237949270304,31.52572569382225,50887.3379283595
Inner London - East,2018,43245.29121160973,58376.04873003103,76976.58558763356,40.33950594830806,70464.79881469643,26231.350325760013,42181.43868044596,54089.919984083856,32.205079431598854,51836.27953578208
Inner London - East,2019,44254.41243581344,59478.7403365166,77267.02111948014,42.190588073533036,72153.36080128262,27185.85308998597,43859.667799808856,55687.74787339602,33.11003177899806,53419.47755093092
Inner London - East,2020,41287.52300362533,54775.866929799835,70257.46727417372,43.54582520406956,67368.79918556882,25710.957804416477,41513.91359839109,53079.17924816957,35.417550106745225,51079.95116066004
Inner London - East,2021,44334.35799004758,57744.856887298745,73607.92417872159,43.04765064114719,71366.14339969918,27713.928444584104,44915.55127960298,57752.953572727354,35.479895695870844,55348.990445709984
Inner London - East,2022,49594.41508274085,64755.54323725055,81731.61687539355,44.9591089901184,75774.37180095079,30266.828740676687,49282.05980546603,62603.08008653373,37.61140573936473,60029.40492394721
Inner London - West,1998,71661.70867573454,NA,NA,NA,NA,13607.332631346044,NA,NA,NA,NA
Inner London - West,1999,72199.1675266526,NA,NA,NA,NA,14075.574087142402,NA,NA,NA,NA
Inner London - West,2000,76708.0792567023,NA,NA,NA,NA,14827.107228170195,NA,NA,NA,NA
Inner London - West,2001,77005.02670745744,NA,NA,NA,NA,15462.70283350117,NA,NA,NA,NA
Inner London - West,2002,79526.44684661945,NA,NA,NA,51567.63235455195,16085.79314272791,NA,NA,NA,32821.521292139805
Inner London - West,2003,84493.58291247742,NA,NA,NA,55769.94753289945,16975.748910963528,NA,NA,NA,34503.31916247595
Inner London - West,2004,88479.20448871603,NA,NA,33.808093524699466,60707.52599538502,17767.73198574741,NA,NA,22.561479590899523,35976.39325091452
Inner London - West,2005,95744.23187122685,NA,NA,35.38544719063133,65361.61548902604,18747.154185116528,NA,NA,23.473453004197914,37861.87642803951
Inner London - West,2006,101497.04325301126,NA,NA,38.16067581880266,68582.98796381429,19595.190402967157,NA,NA,24.54228814223982,39471.71336164966
Inner London - West,2007,111343.70379088704,NA,NA,40.90772924414787,74129.35416204127,20432.22276265583,NA,NA,25.555995521379348,41102.917767984785
Inner London - West,2008,113740.68409590535,NA,NA,40.94219735096376,73263.87802312343,20962.55142762884,NA,NA,26.557821340275854,42141.09996457308
Inner London - West,2009,115410.50047648535,NA,NA,41.739485999926586,74636.92308614629,20604.802217573437,NA,NA,26.807527509641222,42346.46273439319
Inner London - West,2010,120549.31105315391,NA,NA,43.195234830416474,77743.75449892205,21141.849922982125,NA,NA,27.849343275007108,43734.212343589374
Inner London - West,2011,123407.21523851948,NA,NA,43.49591005954255,77851.81486849826,21479.1006641448,NA,NA,28.15774528288979,44541.19172561712
Inner London - West,2012,127144.09148850534,175583.43789209536,248208.58460446968,42.38817962774605,77533.51022246698,21935.828525679986,34514.51911228328,47438.515270206975,28.388649775848908,45337.79701816649
Inner London - West,2013,134040.33206546787,185450.3319554052,260413.3685136324,43.76256108474022,79957.63533442108,22662.087606781082,35868.7434924426,48654.34817531929,29.00897604873566,46617.10133970939
Inner London - West,2014,143181.29611173715,196916.66666666666,263385.4599900183,45.80871037149433,82825.0530601184,23422.750928047484,37241.41917804175,49676.04016275102,29.392842214708704,47381.64954804678
Inner London - West,2015,147166.1553948258,199837.38843379388,266895.8197256695,46.443866929198535,83360.06650567261,23847.432192466098,38006.59434267083,49825.303969168264,29.943344126859305,47824.88088526348
Inner London - West,2016,161321.9827395681,218863.05225798555,289046.3875868757,48.41537152030622,88789.20427181959,24498.521343339264,39165.73502368687,51047.224797145434,30.285629115458256,48909.39436814167
Inner London - West,2017,170771.16354311872,230823.9471106758,306165.9629749919,50.007255331644934,91842.43612844896,25586.866310837133,41031.150763279955,52876.237949270304,31.52572569382225,50887.3379283595
Inner London - West,2018,179030.8050972137,238994.4404157602,314078.78017789073,50.999496301054585,93624.48789047093,26231.350325760013,42181.43868044596,54089.919984083856,32.205079431598854,51836.27953578208
Inner London - West,2019,187772.4156230388,249124.11390123755,323170.19950124685,52.165556364967934,95377.67020079146,27185.85308998597,43859.667799808856,55687.74787339602,33.11003177899806,53419.47755093092
Inner London - West,2020,180872.7133101122,237621.90727840498,303767.84891754953,55.86082268066903,93591.54060084895,25710.957804416477,41513.91359839109,53079.17924816957,35.417550106745225,51079.95116066004
Inner London - West,2021,203383.3261976603,264577.16829062917,338947.4495299738,56.75064430273918,100536.9607936799,27713.928444584104,44915.55127960298,57752.953572727354,35.479895695870844,55348.990445709984
Inner London - West,2022,221203.4654688704,295086.6561628894,367788.5196374622,60.5200659916789,108150.75080010573,30266.828740676687,49282.05980546603,62603.08008653373,37.61140573936473,60029.40492394721
Kent,1998,11502.103006061605,NA,NA,NA,NA,13607.332631346044,NA,NA,NA,NA
Kent,1999,11861.02259416046,NA,NA,NA,NA,14075.574087142402,NA,NA,NA,NA
Kent,2000,12104.989152358354,NA,NA,NA,NA,14827.107228170195,NA,NA,NA,NA
Kent,2001,12561.21520806529,NA,NA,NA,NA,15462.70283350117,NA,NA,NA,NA
Kent,2002,13114.527160952159,NA,NA,NA,28839.235307791936,16085.79314272791,NA,NA,NA,32821.521292139805
Kent,2003,13747.613587009164,NA,NA,NA,30586.962687770778,16975.748910963528,NA,NA,NA,34503.31916247595
Kent,2004,14295.873807927986,NA,NA,20.367254431279264,32272.783896780835,17767.73198574741,NA,NA,22.561479590899523,35976.39325091452
Kent,2005,15076.982637043227,NA,NA,21.003364133701755,33549.98037732959,18747.154185116528,NA,NA,23.473453004197914,37861.87642803951
Kent,2006,15307.538378394169,NA,NA,22.727653476585502,35153.33461915823,19595.190402967157,NA,NA,24.54228814223982,39471.71336164966
Kent,2007,15848.017720446136,NA,NA,22.763687484529285,35720.38249870612,20432.22276265583,NA,NA,25.555995521379348,41102.917767984785
Kent,2008,16632.45183558802,NA,NA,24.041982776016827,37505.54845561839,20962.55142762884,NA,NA,26.557821340275854,42141.09996457308
Kent,2009,16024.191108340376,NA,NA,24.027477649749777,37297.973315248804,20604.802217573437,NA,NA,26.807527509641222,42346.46273439319
Kent,2010,16481.56496716809,NA,NA,25.284424002461833,38269.76255413424,21141.849922982125,NA,NA,27.849343275007108,43734.212343589374
Kent,2011,16815.19229780674,NA,NA,24.948746278752193,38824.47703710816,21479.1006641448,NA,NA,28.15774528288979,44541.19172561712
Kent,2012,16947.949102327864,27413.1703250903,37164.741336012055,25.172471915412086,39870.788363409076,21935.828525679986,34514.51911228328,47438.515270206975,28.388649775848908,45337.79701816649
Kent,2013,17449.27190599084,28385.368557177168,37512.20703125,25.643603631246428,40873.71047633235,22662.087606781082,35868.7434924426,48654.34817531929,29.00897604873566,46617.10133970939
Kent,2014,17907.338874395842,29256.60792951542,38008.823178728984,25.906631323947025,41405.91513073296,23422.750928047484,37241.41917804175,49676.04016275102,29.392842214708704,47381.64954804678
Kent,2015,18583.945929094123,30414.384811975175,39849.31834489357,26.97144761857529,42228.71075829696,23847.432192466098,38006.59434267083,49825.303969168264,29.943344126859305,47824.88088526348
Kent,2016,19180.260610021644,31414.59880456439,40372.43947858473,26.696099280305855,42588.40458002146,24498.521343339264,39165.73502368687,51047.224797145434,30.285629115458256,48909.39436814167
Kent,2017,19762.166601971385,32450.41471330689,40261.74496644296,28.1134262919387,44331.57168070528,25586.866310837133,41031.150763279955,52876.237949270304,31.52572569382225,50887.3379283595
Kent,2018,20257.90531097135,33314.77823666726,41875.63480419818,29.75498186171396,45987.63863774665,26231.350325760013,42181.43868044596,54089.919984083856,32.205079431598854,51836.27953578208
Kent,2019,21324.23649747218,35130.97898971837,43318.26700474038,29.545884670166387,47692.912697719126,27185.85308998597,43859.667799808856,55687.74787339602,33.11003177899806,53419.47755093092
Kent,2020,20941.009070325454,34478.8882950294,42385.0197109067,33.647499758662256,46869.09686231582,25710.957804416477,41513.91359839109,53079.17924816957,35.417550106745225,51079.95116066004
Kent,2021,21701.359462564335,35821.12088107292,46108.38001600549,30.916352469617493,48008.6944411048,27713.928444584104,44915.55127960298,57752.953572727354,35.479895695870844,55348.990445709984
Kent,2022,23497.608872147826,39021.777620396606,48105.42398777693,32.108797049028546,52522.01971288582,30266.828740676687,49282.05980546603,62603.08008653373,37.61140573936473,60029.40492394721
Lancashire,1998,10971.990984562763,NA,NA,NA,NA,13607.332631346044,NA,NA,NA,NA
Lancashire,1999,11441.264818996668,NA,NA,NA,NA,14075.574087142402,NA,NA,NA,NA
Lancashire,2000,11678.46770583697,NA,NA,NA,NA,14827.107228170195,NA,NA,NA,NA
Lancashire,2001,12109.944152998909,NA,NA,NA,NA,15462.70283350117,NA,NA,NA,NA
Lancashire,2002,12771.85164737662,NA,NA,NA,27910.46246083579,16085.79314272791,NA,NA,NA,32821.521292139805
Lancashire,2003,13793.12277084028,NA,NA,NA,30465.66424337876,16975.748910963528,NA,NA,NA,34503.31916247595
Lancashire,2004,14610.634131646331,NA,NA,20.066964587151798,31475.622617019548,17767.73198574741,NA,NA,22.561479590899523,35976.39325091452
Lancashire,2005,15090.883462105447,NA,NA,20.455140148666146,32986.41414471038,18747.154185116528,NA,NA,23.473453004197914,37861.87642803951
Lancashire,2006,15339.046171358861,NA,NA,21.2039433858765,33589.72378585567,19595.190402967157,NA,NA,24.54228814223982,39471.71336164966
Lancashire,2007,16045.750777208506,NA,NA,21.688241840311207,34478.157804617345,20432.22276265583,NA,NA,25.555995521379348,41102.917767984785
Lancashire,2008,16277.154719451479,NA,NA,22.646651463871077,34632.713773178526,20962.55142762884,NA,NA,26.557821340275854,42141.09996457308
Lancashire,2009,15521.200124439403,NA,NA,21.777874732289362,33505.23505368771,20604.802217573437,NA,NA,26.807527509641222,42346.46273439319
Lancashire,2010,15952.811298718589,NA,NA,22.506536121528637,34786.408043010175,21141.849922982125,NA,NA,27.849343275007108,43734.212343589374
Lancashire,2011,16239.02086847625,NA,NA,22.411396952974805,34863.01611367723,21479.1006641448,NA,NA,28.15774528288979,44541.19172561712
Lancashire,2012,16812.26789898855,27008.33150624863,37351.42510612492,23.63965097378033,37087.82937521076,21935.828525679986,34514.51911228328,47438.515270206975,28.388649775848908,45337.79701816649
Lancashire,2013,17250.302114906353,27939.200352461725,39351.53583617748,24.034407402189675,37795.95607408401,22662.087606781082,35868.7434924426,48654.34817531929,29.00897604873566,46617.10133970939
Lancashire,2014,17763.314860805345,28980.42684949685,40631.007751937985,23.469608757905487,38508.78559274465,23422.750928047484,37241.41917804175,49676.04016275102,29.392842214708704,47381.64954804678
Lancashire,2015,18675.18635697511,30600.59727906205,40980.59546733817,25.379792178306555,40918.95337641266,23847.432192466098,38006.59434267083,49825.303969168264,29.943344126859305,47824.88088526348
Lancashire,2016,19517.021392353454,32139.143900011062,41838.73290136789,27.05157418134677,42315.69075191649,24498.521343339264,39165.73502368687,51047.224797145434,30.285629115458256,48909.39436814167
Lancashire,2017,19983.92627732984,33056.69134711018,42369.688385269124,28.472090372617377,44102.68658828941,25586.866310837133,41031.150763279955,52876.237949270304,31.52572569382225,50887.3379283595
Lancashire,2018,19942.940348118424,33345.56779001224,43138.12949640287,27.263155345882915,43604.35098150149,26231.350325760013,42181.43868044596,54089.919984083856,32.205079431598854,51836.27953578208
Lancashire,2019,20571.956267996247,34773.33631085306,44464.59166190748,27.862731737622408,44553.07442393446,27185.85308998597,43859.667799808856,55687.74787339602,33.11003177899806,53419.47755093092
Lancashire,2020,19709.23241673091,33598.34043507512,43168.13139317102,30.54960396383716,42699.73236959787,25710.957804416477,41513.91359839109,53079.17924816957,35.417550106745225,51079.95116066004
Lancashire,2021,21604.168760663062,37204.67573339328,49530.151129732156,32.339479003480164,48838.89406116333,27713.928444584104,44915.55127960298,57752.953572727354,35.479895695870844,55348.990445709984
Lancashire,2022,23471.289721313908,40761.64874551971,53478.324761204996,33.85747127716607,53209.657043933934,30266.828740676687,49282.05980546603,62603.08008653373,37.61140573936473,60029.40492394721
"Leicestershire, Rutland and Northamptonshire",1998,12385.537890320036,NA,NA,NA,NA,13607.332631346044,NA,NA,NA,NA
"Leicestershire, Rutland and Northamptonshire",1999,12521.339137924771,NA,NA,NA,NA,14075.574087142402,NA,NA,NA,NA
"Leicestershire, Rutland and Northamptonshire",2000,13186.018662870829,NA,NA,NA,NA,14827.107228170195,NA,NA,NA,NA
"Leicestershire, Rutland and Northamptonshire",2001,13541.466168790339,NA,NA,NA,NA,15462.70283350117,NA,NA,NA,NA
"Leicestershire, Rutland and Northamptonshire",2002,13928.670291803352,NA,NA,NA,28542.367576871922,16085.79314272791,NA,NA,NA,32821.521292139805
"Leicestershire, Rutland and Northamptonshire",2003,14762.364174071721,NA,NA,NA,29927.611406671927,16975.748910963528,NA,NA,NA,34503.31916247595
"Leicestershire, Rutland and Northamptonshire",2004,15542.6962777604,NA,NA,19.46572432326095,31125.465253357153,17767.73198574741,NA,NA,22.561479590899523,35976.39325091452
"Leicestershire, Rutland and Northamptonshire",2005,16164.902038393033,NA,NA,19.447225074724948,31906.582487390202,18747.154185116528,NA,NA,23.473453004197914,37861.87642803951
"Leicestershire, Rutland and Northamptonshire",2006,17128.534907044726,NA,NA,20.83108262848346,34179.424293904514,19595.190402967157,NA,NA,24.54228814223982,39471.71336164966
"Leicestershire, Rutland and Northamptonshire",2007,18006.924345782252,NA,NA,21.832438895873743,35519.37642648995,20432.22276265583,NA,NA,25.555995521379348,41102.917767984785
"Leicestershire, Rutland and Northamptonshire",2008,18668.117826516955,NA,NA,22.996504118391215,37203.44796730993,20962.55142762884,NA,NA,26.557821340275854,42141.09996457308
"Leicestershire, Rutland and Northamptonshire",2009,18190.040193862296,NA,NA,23.26639365404602,37412.018630845516,20604.802217573437,NA,NA,26.807527509641222,42346.46273439319
"Leicestershire, Rutland and Northamptonshire",2010,18914.658329821996,NA,NA,24.111285192079443,38819.12267524906,21141.849922982125,NA,NA,27.849343275007108,43734.212343589374
"Leicestershire, Rutland and Northamptonshire",2011,18614.725693402183,NA,NA,23.92341897655639,37941.50520944306,21479.1006641448,NA,NA,28.15774528288979,44541.19172561712
"Leicestershire, Rutland and Northamptonshire",2012,19118.172556194033,30104.70727487936,40072.71845836868,24.344359153549874,39095.54310335653,21935.828525679986,34514.51911228328,47438.515270206975,28.388649775848908,45337.79701816649
"Leicestershire, Rutland and Northamptonshire",2013,19813.365707852023,31502.548234437563,42018.693857732454,25.2603157452044,40601.200383315685,22662.087606781082,35868.7434924426,48654.34817531929,29.00897604873566,46617.10133970939
"Leicestershire, Rutland and Northamptonshire",2014,20522.58219212168,32859.47120608475,42276.328052190125,26.14920849912657,42301.46056021168,23422.750928047484,37241.41917804175,49676.04016275102,29.392842214708704,47381.64954804678
"Leicestershire, Rutland and Northamptonshire",2015,20968.484236539767,33750.56119242166,43824.18094904979,26.23996344086447,42859.11383297625,23847.432192466098,38006.59434267083,49825.303969168264,29.943344126859305,47824.88088526348
"Leicestershire, Rutland and Northamptonshire",2016,21189.31970842371,34321.1743772242,44305.73102101757,25.528235622238558,42766.775458076874,24498.521343339264,39165.73502368687,51047.224797145434,30.285629115458256,48909.39436814167
